Signup_ID,Tag_ID,Tag_Name,Export_Timestamp
94279,14890,zi-c-24h,20250807_172822
600436,14890,zi-c-24h,20250807_172822
657448,14890,zi-c-24h,20250807_172822
47974,14890,zi-c-24h,20250807_172822
691089,14890,zi-c-24h,20250807_172822
90257,14890,zi-c-24h,20250807_172822
706779,14890,zi-c-24h,20250807_172822
681497,14890,zi-c-24h,20250807_172822
287970,14890,zi-c-24h,20250807_172822
