Signup_ID,Tag_ID,Tag_Name,Export_Timestamp
681497,14890,zi-c-24h,20250807_162319
287970,14890,zi-c-24h,20250807_162319
47974,14890,zi-c-24h,20250807_162319
657448,14890,zi-c-24h,20250807_162319
691089,14890,zi-c-24h,20250807_162319
90257,14890,zi-c-24h,20250807_162319
706779,14890,zi-c-24h,20250807_162319
94279,14890,zi-c-24h,20250807_162319
600436,14890,zi-c-24h,20250807_162319
