Signup_ID,Tag_ID,Tag_Name,Export_Timestamp
600436,14890,zi-c-24h,20250807_170513
94279,14890,zi-c-24h,20250807_170513
706779,14890,zi-c-24h,20250807_170513
90257,14890,zi-c-24h,20250807_170513
47974,14890,zi-c-24h,20250807_170513
691089,14890,zi-c-24h,20250807_170513
681497,14890,zi-c-24h,20250807_170513
287970,14890,zi-c-24h,20250807_170513
657448,14890,zi-c-24h,20250807_170513
