Signup_ID,Tag_ID,Tag_Name,Export_Timestamp
90257,14890,zi-c-24h,20250807_171103
681497,14890,zi-c-24h,20250807_171103
691089,14890,zi-c-24h,20250807_171103
706779,14890,zi-c-24h,20250807_171103
47974,14890,zi-c-24h,20250807_171103
657448,14890,zi-c-24h,20250807_171103
600436,14890,zi-c-24h,20250807_171103
287970,14890,zi-c-24h,20250807_171103
94279,14890,zi-c-24h,20250807_171103
