Signup_ID,Tag_ID,Tag_Name,Export_Timestamp
264822,14890,zi-c-24h,20250807_194117
719134,14890,zi-c-24h,20250807_194117
719135,14890,zi-c-24h,20250807_194117
277780,14890,zi-c-24h,20250807_194117
688351,14890,zi-c-24h,20250807_194117
