Signup_ID,Tag_ID,Tag_Name,Export_Timestamp
287970,14890,zi-c-24h,20250807_173823
706779,14890,zi-c-24h,20250807_173823
600436,14890,zi-c-24h,20250807_173823
90257,14890,zi-c-24h,20250807_173823
681497,14890,zi-c-24h,20250807_173823
47974,14890,zi-c-24h,20250807_173823
657448,14890,zi-c-24h,20250807_173823
691089,14890,zi-c-24h,20250807_173823
94279,14890,zi-c-24h,20250807_173823
