Signup_ID,Tag_ID,Tag_Name,Export_Timestamp
719134,14890,zi-c-24h,20250813_143056
688351,14890,zi-c-24h,20250813_143056
277780,14890,zi-c-24h,20250813_143056
719135,14890,zi-c-24h,20250813_143056
264822,14890,zi-c-24h,20250813_143056
